timestamp,local_timestamp,utc_timestamp,timezone,flags,note
2024-06-05T00:45:00+00:00,2024-06-05T02:45:00+02:00,2024-06-05T00:45:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-05T01:45:00+00:00,2024-06-05T03:45:00+02:00,2024-06-05T01:45:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-05T02:45:00+00:00,2024-06-05T04:45:00+02:00,2024-06-05T02:45:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-05T03:45:00+00:00,2024-06-05T05:45:00+02:00,2024-06-05T03:45:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-05T04:45:00+00:00,2024-06-05T06:45:00+02:00,2024-06-05T04:45:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-05T05:45:00+00:00,2024-06-05T07:45:00+02:00,2024-06-05T05:45:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-05T06:45:00+00:00,2024-06-05T08:45:00+02:00,2024-06-05T06:45:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-05T07:45:00+00:00,2024-06-05T09:45:00+02:00,2024-06-05T07:45:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-05T08:45:00+00:00,2024-06-05T10:45:00+02:00,2024-06-05T08:45:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-05T09:45:00+00:00,2024-06-05T11:45:00+02:00,2024-06-05T09:45:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-05T10:45:00+00:00,2024-06-05T12:45:00+02:00,2024-06-05T10:45:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-05T11:45:00+00:00,2024-06-05T13:45:00+02:00,2024-06-05T11:45:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-05T13:44:00+00:00,2024-06-05T15:44:00+02:00,2024-06-05T13:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-05T14:44:00+00:00,2024-06-05T16:44:00+02:00,2024-06-05T14:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-05T15:44:00+00:00,2024-06-05T17:44:00+02:00,2024-06-05T15:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-05T16:44:00+00:00,2024-06-05T18:44:00+02:00,2024-06-05T16:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-05T17:44:00+00:00,2024-06-05T19:44:00+02:00,2024-06-05T17:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-05T18:44:00+00:00,2024-06-05T20:44:00+02:00,2024-06-05T18:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-05T19:44:00+00:00,2024-06-05T21:44:00+02:00,2024-06-05T19:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-05T20:44:00+00:00,2024-06-05T22:44:00+02:00,2024-06-05T20:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-05T21:44:00+00:00,2024-06-05T23:44:00+02:00,2024-06-05T21:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-05T22:44:00+00:00,2024-06-06T00:44:00+02:00,2024-06-05T22:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-05T23:44:00+00:00,2024-06-06T01:44:00+02:00,2024-06-05T23:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-06T00:44:00+00:00,2024-06-06T02:44:00+02:00,2024-06-06T00:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-06T01:44:00+00:00,2024-06-06T03:44:00+02:00,2024-06-06T01:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-06T02:44:00+00:00,2024-06-06T04:44:00+02:00,2024-06-06T02:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-06T03:44:00+00:00,2024-06-06T05:44:00+02:00,2024-06-06T03:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-06T04:44:00+00:00,2024-06-06T06:44:00+02:00,2024-06-06T04:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-06T05:44:00+00:00,2024-06-06T07:44:00+02:00,2024-06-06T05:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-06T06:44:00+00:00,2024-06-06T08:44:00+02:00,2024-06-06T06:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-06T07:44:00+00:00,2024-06-06T09:44:00+02:00,2024-06-06T07:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-06T08:44:00+00:00,2024-06-06T10:44:00+02:00,2024-06-06T08:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-06T09:44:00+00:00,2024-06-06T11:44:00+02:00,2024-06-06T09:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-06T10:44:00+00:00,2024-06-06T12:44:00+02:00,2024-06-06T10:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-06T11:44:00+00:00,2024-06-06T13:44:00+02:00,2024-06-06T11:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-06T12:44:00+00:00,2024-06-06T14:44:00+02:00,2024-06-06T12:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-06T13:44:00+00:00,2024-06-06T15:44:00+02:00,2024-06-06T13:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-06T14:44:00+00:00,2024-06-06T16:44:00+02:00,2024-06-06T14:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-06T15:44:00+00:00,2024-06-06T17:44:00+02:00,2024-06-06T15:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-06T16:44:00+00:00,2024-06-06T18:44:00+02:00,2024-06-06T16:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-06T17:44:00+00:00,2024-06-06T19:44:00+02:00,2024-06-06T17:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-06T18:44:00+00:00,2024-06-06T20:44:00+02:00,2024-06-06T18:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-06T19:44:00+00:00,2024-06-06T21:44:00+02:00,2024-06-06T19:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-06T20:44:00+00:00,2024-06-06T22:44:00+02:00,2024-06-06T20:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-06T21:44:00+00:00,2024-06-06T23:44:00+02:00,2024-06-06T21:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-06T22:44:00+00:00,2024-06-07T00:44:00+02:00,2024-06-06T22:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-06T23:44:00+00:00,2024-06-07T01:44:00+02:00,2024-06-06T23:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-07T00:44:00+00:00,2024-06-07T02:44:00+02:00,2024-06-07T00:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-07T01:44:00+00:00,2024-06-07T03:44:00+02:00,2024-06-07T01:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-07T02:44:00+00:00,2024-06-07T04:44:00+02:00,2024-06-07T02:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-07T03:44:00+00:00,2024-06-07T05:44:00+02:00,2024-06-07T03:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-07T04:44:00+00:00,2024-06-07T06:44:00+02:00,2024-06-07T04:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-07T05:44:00+00:00,2024-06-07T07:44:00+02:00,2024-06-07T05:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-07T06:44:00+00:00,2024-06-07T08:44:00+02:00,2024-06-07T06:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-07T07:44:00+00:00,2024-06-07T09:44:00+02:00,2024-06-07T07:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-07T08:44:00+00:00,2024-06-07T10:44:00+02:00,2024-06-07T08:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-07T09:44:00+00:00,2024-06-07T11:44:00+02:00,2024-06-07T09:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-07T10:44:00+00:00,2024-06-07T12:44:00+02:00,2024-06-07T10:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-07T11:44:00+00:00,2024-06-07T13:44:00+02:00,2024-06-07T11:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-07T12:44:00+00:00,2024-06-07T14:44:00+02:00,2024-06-07T12:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-07T13:44:00+00:00,2024-06-07T15:44:00+02:00,2024-06-07T13:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-07T14:44:00+00:00,2024-06-07T16:44:00+02:00,2024-06-07T14:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-07T15:44:00+00:00,2024-06-07T17:44:00+02:00,2024-06-07T15:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-07T16:44:00+00:00,2024-06-07T18:44:00+02:00,2024-06-07T16:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-07T17:44:00+00:00,2024-06-07T19:44:00+02:00,2024-06-07T17:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-07T18:44:00+00:00,2024-06-07T20:44:00+02:00,2024-06-07T18:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-07T19:44:00+00:00,2024-06-07T21:44:00+02:00,2024-06-07T19:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-07T20:44:00+00:00,2024-06-07T22:44:00+02:00,2024-06-07T20:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-07T21:44:00+00:00,2024-06-07T23:44:00+02:00,2024-06-07T21:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-07T22:44:00+00:00,2024-06-08T00:44:00+02:00,2024-06-07T22:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-07T23:44:00+00:00,2024-06-08T01:44:00+02:00,2024-06-07T23:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-08T00:44:00+00:00,2024-06-08T02:44:00+02:00,2024-06-08T00:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-08T01:44:00+00:00,2024-06-08T03:44:00+02:00,2024-06-08T01:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-08T02:44:00+00:00,2024-06-08T04:44:00+02:00,2024-06-08T02:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-08T03:44:00+00:00,2024-06-08T05:44:00+02:00,2024-06-08T03:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-08T04:44:00+00:00,2024-06-08T06:44:00+02:00,2024-06-08T04:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-08T05:44:00+00:00,2024-06-08T07:44:00+02:00,2024-06-08T05:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-08T06:44:00+00:00,2024-06-08T08:44:00+02:00,2024-06-08T06:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-08T07:44:00+00:00,2024-06-08T09:44:00+02:00,2024-06-08T07:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-08T08:44:00+00:00,2024-06-08T10:44:00+02:00,2024-06-08T08:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-08T09:44:00+00:00,2024-06-08T11:44:00+02:00,2024-06-08T09:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-08T10:44:00+00:00,2024-06-08T12:44:00+02:00,2024-06-08T10:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-08T11:44:00+00:00,2024-06-08T13:44:00+02:00,2024-06-08T11:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-08T12:44:00+00:00,2024-06-08T14:44:00+02:00,2024-06-08T12:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-08T13:44:00+00:00,2024-06-08T15:44:00+02:00,2024-06-08T13:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-08T14:44:00+00:00,2024-06-08T16:44:00+02:00,2024-06-08T14:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-08T15:44:00+00:00,2024-06-08T17:44:00+02:00,2024-06-08T15:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-08T16:44:00+00:00,2024-06-08T18:44:00+02:00,2024-06-08T16:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-08T17:44:00+00:00,2024-06-08T19:44:00+02:00,2024-06-08T17:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-08T18:44:00+00:00,2024-06-08T20:44:00+02:00,2024-06-08T18:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-08T19:44:00+00:00,2024-06-08T21:44:00+02:00,2024-06-08T19:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-08T20:44:00+00:00,2024-06-08T22:44:00+02:00,2024-06-08T20:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-08T21:44:00+00:00,2024-06-08T23:44:00+02:00,2024-06-08T21:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-08T22:44:00+00:00,2024-06-09T00:44:00+02:00,2024-06-08T22:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-08T23:44:00+00:00,2024-06-09T01:44:00+02:00,2024-06-08T23:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-09T00:44:00+00:00,2024-06-09T02:44:00+02:00,2024-06-09T00:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-09T01:44:00+00:00,2024-06-09T03:44:00+02:00,2024-06-09T01:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-09T02:44:00+00:00,2024-06-09T04:44:00+02:00,2024-06-09T02:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-09T03:44:00+00:00,2024-06-09T05:44:00+02:00,2024-06-09T03:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-09T04:44:00+00:00,2024-06-09T06:44:00+02:00,2024-06-09T04:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-09T05:44:00+00:00,2024-06-09T07:44:00+02:00,2024-06-09T05:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-09T06:44:00+00:00,2024-06-09T08:44:00+02:00,2024-06-09T06:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-09T07:44:00+00:00,2024-06-09T09:44:00+02:00,2024-06-09T07:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-09T08:44:00+00:00,2024-06-09T10:44:00+02:00,2024-06-09T08:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-09T09:44:00+00:00,2024-06-09T11:44:00+02:00,2024-06-09T09:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-09T10:44:00+00:00,2024-06-09T12:44:00+02:00,2024-06-09T10:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-09T11:44:00+00:00,2024-06-09T13:44:00+02:00,2024-06-09T11:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-09T12:44:00+00:00,2024-06-09T14:44:00+02:00,2024-06-09T12:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-09T13:44:00+00:00,2024-06-09T15:44:00+02:00,2024-06-09T13:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-09T14:44:00+00:00,2024-06-09T16:44:00+02:00,2024-06-09T14:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-09T15:44:00+00:00,2024-06-09T17:44:00+02:00,2024-06-09T15:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-09T16:44:00+00:00,2024-06-09T18:44:00+02:00,2024-06-09T16:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-09T17:44:00+00:00,2024-06-09T19:44:00+02:00,2024-06-09T17:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-09T18:44:00+00:00,2024-06-09T20:44:00+02:00,2024-06-09T18:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-09T19:44:00+00:00,2024-06-09T21:44:00+02:00,2024-06-09T19:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-09T20:44:00+00:00,2024-06-09T22:44:00+02:00,2024-06-09T20:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-09T21:44:00+00:00,2024-06-09T23:44:00+02:00,2024-06-09T21:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-09T22:44:00+00:00,2024-06-10T00:44:00+02:00,2024-06-09T22:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-09T23:44:00+00:00,2024-06-10T01:44:00+02:00,2024-06-09T23:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-10T00:44:00+00:00,2024-06-10T02:44:00+02:00,2024-06-10T00:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-10T01:44:00+00:00,2024-06-10T03:44:00+02:00,2024-06-10T01:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-10T02:44:00+00:00,2024-06-10T04:44:00+02:00,2024-06-10T02:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-10T03:44:00+00:00,2024-06-10T05:44:00+02:00,2024-06-10T03:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-10T04:44:00+00:00,2024-06-10T06:44:00+02:00,2024-06-10T04:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-10T05:44:00+00:00,2024-06-10T07:44:00+02:00,2024-06-10T05:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-10T06:44:00+00:00,2024-06-10T08:44:00+02:00,2024-06-10T06:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-10T07:44:00+00:00,2024-06-10T09:44:00+02:00,2024-06-10T07:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-10T08:44:00+00:00,2024-06-10T10:44:00+02:00,2024-06-10T08:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-10T09:44:00+00:00,2024-06-10T11:44:00+02:00,2024-06-10T09:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-10T10:44:00+00:00,2024-06-10T12:44:00+02:00,2024-06-10T10:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-10T11:44:00+00:00,2024-06-10T13:44:00+02:00,2024-06-10T11:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-10T12:44:00+00:00,2024-06-10T14:44:00+02:00,2024-06-10T12:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-10T13:44:00+00:00,2024-06-10T15:44:00+02:00,2024-06-10T13:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-10T14:44:00+00:00,2024-06-10T16:44:00+02:00,2024-06-10T14:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-06-10T15:44:00+00:00,2024-06-10T17:44:00+02:00,2024-06-10T15:44:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
